Date,Customer,Product,Voucher No.,Customer ID,Product ID,GSTIN/UIN,Quantity,Rate,Value,Cost of Sales,Gross Profit
15-12-2022,Orin Jerde,BRUMA PREMIUM CTC TEA ,LXM/1129/2022-23,LXM/CST/79,LXM/PDT/28,24BAXPP2393N162,12,0,0,0,0
15-12-2022,Alek Prosacco,FORMUULAA AC ,LXM/1130/2022-23,LXM/CST/26,LXM/PDT/13,24ACGPM4876C185,24,900,21600,3287.52,18312.48
15-12-2022,Alek Prosacco,BRUMA PREMIUM CTC TEA ,LXM/1131/2022-23,LXM/CST/26,LXM/PDT/28,24ACGPM4876C185,6,0,0,0,0
15-12-2022,Orion Stiedemann,FORMUULAA AC ,LXM/1132/2022-23,LXM/CST/4,LXM/PDT/13,24AJGPP9575E267,24,875,21000,3286.5,17713.5
15-12-2022,Orion Stiedemann,BRUMA PREMIUM CTC TEA ,LXM/1133/2022-23,LXM/CST/4,LXM/PDT/28,24AJGPP9575E267,6,0,0,0,0
15-12-2022,Miss Bianka Casper,FORMUULAA AC ,LXM/1134/2022-23,LXM/CST/50,LXM/PDT/13,24AABFU2432A133,24,875,21000,3286.5,17713.5
15-12-2022,Miss Bianka Casper,BRUMA PREMIUM CTC TEA ,LXM/1135/2022-23,LXM/CST/50,LXM/PDT/28,24AABFU2432A133,6,0,0,0,0
15-12-2022,Meagan Dach,FORMUULAA AC ,LXM/1136/2022-23,LXM/CST/57,LXM/PDT/13,24ASAPS4721P148,12,900,10800,1643.76,9156.24
15-12-2022,Meagan Dach,BRUMA PREMIUM CTC TEA ,LXM/1137/2022-23,LXM/CST/57,LXM/PDT/28,24ASAPS4721P148,17.5,0,0,0,0
15-12-2022,Meagan Dach,FORMUULAA AC ,LXM/1138/2022-23,LXM/CST/57,LXM/PDT/13,24ASAPS4721P148,12,900,10800,1643.76,9156.24
15-12-2022,Meagan Dach,FORMUULAA AC ,LXM/1139/2022-23,LXM/CST/57,LXM/PDT/13,24ASAPS4721P148,36,900,32400,4931.28,27468.72
15-12-2022,Meagan Dach,BRINJAL SORATH - 11 ,LXM/1140/2022-23,LXM/CST/57,LXM/PDT/2,24ASAPS4721P148,2,3500,7000,2984.1,4015.9
15-12-2022,Meagan Dach,CHILLI - F1 NISHA ,LXM/1141/2022-23,LXM/CST/57,LXM/PDT/3,24ASAPS4721P148,0.3,34000,10200,5219.34,4980.66
15-12-2022,Meagan Dach,HYB.BRINJAL GREEN GOLD ,LXM/1142/2022-23,LXM/CST/57,LXM/PDT/19,24ASAPS4721P148,0.25,6500,1625,831.5125,793.4875
15-12-2022,Miss Bianka Casper,CHILLI - F1 NISHA ,LXM/1143/2022-23,LXM/CST/50,LXM/PDT/3,24AABFU2432A133,0.05,34500,1725,900.2775,824.7225
16-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1144/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,12,952.39,11428.68,1643.444184,9785.235816
16-12-2022,Maddison OConner,BRUMA PREMIUM CTC TEA ,LXM/1145/2022-23,LXM/CST/45,LXM/PDT/28,24AMMPP1505K155,3,0,0,0,0
16-12-2022,Stella Becker,FORMUULAA AC ,LXM/1146/2022-23,LXM/CST/17,LXM/PDT/13,23AMKPL9775R136,60,875,52500,8216.25,44283.75
16-12-2022,Stella Becker,BRUMA PREMIUM CTC TEA ,LXM/1147/2022-23,LXM/CST/17,LXM/PDT/28,23AMKPL9775R136,15,0,0,0,0
16-12-2022,Kale Wunsch,FORMUULAA AC ,LXM/1148/2022-23,LXM/CST/149,LXM/PDT/13,24AIRPP2297M155,24,900,21600,3287.52,18312.48
16-12-2022,Kale Wunsch,BRUMA PREMIUM CTC TEA ,LXM/1149/2022-23,LXM/CST/149,LXM/PDT/28,24AIRPP2297M155,6,0,0,0,0
16-12-2022,Lucile Dicki,FORMUULAA AC ,LXM/1150/2022-23,LXM/CST/154,LXM/PDT/13,24ADFFS1934E170,12,900,10800,1643.76,9156.24
16-12-2022,Lucile Dicki,BRUMA PREMIUM CTC TEA ,LXM/1151/2022-23,LXM/CST/154,LXM/PDT/28,24ADFFS1934E170,3,0,0,0,0
16-12-2022,Sid Crona,FORMUULAA AC ,LXM/1152/2022-23,LXM/CST/67,LXM/PDT/13,24BAXPP2680N142,12,900,10800,1643.76,9156.24
16-12-2022,Sid Crona,BRUMA PREMIUM CTC TEA ,LXM/1153/2022-23,LXM/CST/67,LXM/PDT/28,24BAXPP2680N142,3,0,0,0,0
16-12-2022,Samir Heaney,BRINJAL SORATH - 11 ,LXM/1154/2022-23,LXM/CST/93,LXM/PDT/2,24ASAPS1812P127,0.05,15000,750,74.625,675.375
16-12-2022,Samir Heaney,BRINJAL SORATH - 11 ,LXM/1155/2022-23,LXM/CST/93,LXM/PDT/2,24ASAPS1812P127,0.05,15000,750,74.625,675.375
16-12-2022,Elda Bernier,CLUSTER BEAN - PUNAM 151 ,LXM/1156/2022-23,LXM/CST/33,LXM/PDT/17,24ACGPM7802C178,0.5,360,180,69.822,110.178
17-12-2022,Orion Stiedemann,FORMUULAA AC ,LXM/1157/2022-23,LXM/CST/4,LXM/PDT/13,24AJGPP9575E267,48,875,42000,6573,35427
17-12-2022,Orion Stiedemann,BRUMA PREMIUM CTC TEA ,LXM/1158/2022-23,LXM/CST/4,LXM/PDT/28,24AJGPP9575E267,12,0,0,0,0
17-12-2022,Stella Becker,CHILLI - F1 NISHA ,LXM/1159/2022-23,LXM/CST/17,LXM/PDT/3,23AMKPL9775R136,0.25,34500,8625,4635.9375,3989.0625
17-12-2022,Maddison Moen,CHILLI - F1 NISHA ,LXM/1160/2022-23,LXM/CST/30,LXM/PDT/3,24ASAPS9127P120,0.5,35000,17500,9002,8498
19-12-2022,Claudia Crist,BRINJAL SORATH - 11 ,LXM/1161/2022-23,LXM/CST/2,LXM/PDT/2,23AHWPB1707F138,1,9000,9000,1913.4,7086.6
19-12-2022,Claudia Crist,HY.CHILLI ISSHA 1712,LXM/1162/2022-23,LXM/CST/2,LXM/PDT/5,23AHWPB1707F138,0.1,34000,3400,722.84,2677.16
19-12-2022,Jessy Jenkins,Coriander-Corendo Imported ,LXM/1163/2022-23,LXM/CST/134,LXM/PDT/33,24AAMFP9950C191,300,165,49500,46500.3,2999.7
19-12-2022,Raul Yundt,WATER MELON SSWEETY 177 ,LXM/1164/2022-23,LXM/CST/133,LXM/PDT/16,24AJXPP2129P185,6,5100,30600,7142.04,23457.96
20-12-2022,Ms. Godfrey Keebler,FORMUULAA AC ,LXM/1165/2022-23,LXM/CST/92,LXM/PDT/13,24AAMFP6558C177,36,900,32400,4931.28,27468.72
20-12-2022,Ms. Godfrey Keebler,BRUMA PREMIUM CTC TEA ,LXM/1166/2022-23,LXM/CST/92,LXM/PDT/28,24AAMFP6558C177,9,0,0,0,0
20-12-2022,Eldred Murazik,FORMUULAA AC ,LXM/1167/2022-23,LXM/CST/138,LXM/PDT/13,24AYOPR2781C187,12,900,10800,1643.76,9156.24
20-12-2022,Eldred Murazik,BRUMA PREMIUM CTC TEA ,LXM/1168/2022-23,LXM/CST/138,LXM/PDT/28,24AYOPR2781C187,3,0,0,0,0
20-12-2022,Roslyn Williamson,HY. OKRA F1 SHONNALIKA ,LXM/1169/2022-23,LXM/CST/111,LXM/PDT/15,24AYOPR5613C144,5,1848,9240,2391.312,6848.688
21-12-2022,Bertrand Kunde V,FORMUULAA AC ,LXM/1170/2022-23,LXM/CST/122,LXM/PDT/13,23ABSPP7581C135,24,900,21600,3287.52,18312.48
21-12-2022,Bertrand Kunde V,BRUMA PREMIUM CTC TEA ,LXM/1171/2022-23,LXM/CST/122,LXM/PDT/28,23ABSPP7581C135,6,0,0,0,0
21-12-2022,Dr. Crystal Thiel,FORMUULAA AC ,LXM/1172/2022-23,LXM/CST/136,LXM/PDT/13,24ADGPP4626D123,120,900,108000,16437.6,91562.4
21-12-2022,Dr. Crystal Thiel,BRUMA PREMIUM CTC TEA ,LXM/1173/2022-23,LXM/CST/136,LXM/PDT/28,24ADGPP4626D123,30,0,0,0,0
21-12-2022,Lisandro Heidenreich,FORMUULAA AC ,LXM/1174/2022-23,LXM/CST/112,LXM/PDT/13,24AYOPR4521C167,12,900,10800,1643.76,9156.24
21-12-2022,Lisandro Heidenreich,BRUMA PREMIUM CTC TEA ,LXM/1175/2022-23,LXM/CST/112,LXM/PDT/28,24AYOPR4521C167,3,0,0,0,0
21-12-2022,Archibald Prohaska,FORMUULAA AC ,LXM/1176/2022-23,LXM/CST/102,LXM/PDT/13,24AZTPP6315J115,24,900,21600,3287.52,18312.48
21-12-2022,Archibald Prohaska,BRUMA PREMIUM CTC TEA ,LXM/1177/2022-23,LXM/CST/102,LXM/PDT/28,24AZTPP6315J115,6,0,0,0,0
21-12-2022,Mrs. Stanton Hoeger,FORMUULAA AC ,LXM/1178/2022-23,LXM/CST/55,LXM/PDT/13,24AIRPP2099M138,24,875,21000,3286.5,17713.5
21-12-2022,Mrs. Stanton Hoeger,BRUMA PREMIUM CTC TEA ,LXM/1179/2022-23,LXM/CST/55,LXM/PDT/28,24AIRPP2099M138,6,0,0,0,0
21-12-2022,Roslyn Williamson,FORMUULAA AC ,LXM/1180/2022-23,LXM/CST/111,LXM/PDT/13,24AYOPR5613C144,12,900,10800,1643.76,9156.24
21-12-2022,Roslyn Williamson,BRUMA PREMIUM CTC TEA ,LXM/1181/2022-23,LXM/CST/111,LXM/PDT/28,24AYOPR5613C144,3,0,0,0,0
21-12-2022,Citlalli Heaney,FORMUULAA AC ,LXM/1182/2022-23,LXM/CST/5,LXM/PDT/13,24AQNPK1266H180,12,900,10800,1643.76,9156.24
21-12-2022,Citlalli Heaney,BRUMA PREMIUM CTC TEA ,LXM/1183/2022-23,LXM/CST/5,LXM/PDT/28,24AQNPK1266H180,3,0,0,0,0
21-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1184/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,12,952.39,11428.68,1643.444184,9785.235816
21-12-2022,Maddison OConner,BRUMA PREMIUM CTC TEA ,LXM/1185/2022-23,LXM/CST/45,LXM/PDT/28,24AMMPP1505K155,3,0,0,0,0
21-12-2022,Mozell Hintz,FORMUULAA AC ,LXM/1186/2022-23,LXM/CST/101,LXM/PDT/13,24AJGPP1138E230,12,900,10800,1643.76,9156.24
21-12-2022,Mozell Hintz,BRUMA PREMIUM CTC TEA ,LXM/1187/2022-23,LXM/CST/101,LXM/PDT/28,24AJGPP1138E230,3,0,0,0,0
21-12-2022,Mrs. Stanton Hoeger,HY. OKRA F1 SHONNALIKA ,LXM/1188/2022-23,LXM/CST/55,LXM/PDT/15,24AIRPP2099M138,10,1848,18480,5035.8,13444.2
21-12-2022,Justine Boyle,HY. OKRA F1 SHONNALIKA ,LXM/1189/2022-23,LXM/CST/20,LXM/PDT/15,24AAHFV2275Q186,5,1848,9240,2517.9,6722.1
21-12-2022,Justine Boyle,HY. OKRA F1 SHONNALIKA ,LXM/1190/2022-23,LXM/CST/20,LXM/PDT/15,24AAHFV2275Q186,5,1848,9240,2517.9,6722.1
21-12-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/1191/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,1,8500,8500,1492.6,7007.4
22-12-2022,Shaniya VonRueden,FORMUULAA AC ,LXM/1192/2022-23,LXM/CST/97,LXM/PDT/13,24AAMFP6221C111,60,875,52500,8216.25,44283.75
22-12-2022,Shaniya VonRueden,BRUMA PREMIUM CTC TEA ,LXM/1193/2022-23,LXM/CST/97,LXM/PDT/28,24AAMFP6221C111,15,0,0,0,0
22-12-2022,Hal Nitzsche,FORMUULAA AC ,LXM/1194/2022-23,LXM/CST/107,LXM/PDT/13,24BAXPP2362N119,48,900,43200,6575.04,36624.96
22-12-2022,Hal Nitzsche,BRUMA PREMIUM CTC TEA ,LXM/1195/2022-23,LXM/CST/107,LXM/PDT/28,24BAXPP2362N119,12,0,0,0,0
22-12-2022,Roslyn Williamson,FORMUULAA AC ,LXM/1196/2022-23,LXM/CST/111,LXM/PDT/13,24AYOPR5613C144,24,900,21600,3287.52,18312.48
22-12-2022,Roslyn Williamson,BRUMA PREMIUM CTC TEA ,LXM/1197/2022-23,LXM/CST/111,LXM/PDT/28,24AYOPR5613C144,6,0,0,0,0
22-12-2022,Taryn Dickinson,FORMUULAA AC ,LXM/1198/2022-23,LXM/CST/68,LXM/PDT/13,24AIRPP7262M177,24,875,21000,3286.5,17713.5
22-12-2022,Taryn Dickinson,BRUMA PREMIUM CTC TEA ,LXM/1199/2022-23,LXM/CST/68,LXM/PDT/28,24AIRPP7262M177,6,0,0,0,0
22-12-2022,Erik Frami,HY.WATER MELON BLACK SWEETTYY 110 ,LXM/1200/2022-23,LXM/CST/19,LXM/PDT/30,24AAHFV4108Q153,1,25000,25000,10000,15000
23-12-2022,Hassan Bailey Sr.,FORMUULAA AC ,LXM/1201/2022-23,LXM/CST/108,LXM/PDT/13,24ABGPH2301P168,36,875,31500,4895.1,26604.9
23-12-2022,Hassan Bailey Sr.,FORMUULAA AC ,LXM/1202/2022-23,LXM/CST/108,LXM/PDT/13,24ABGPH2301P168,12,900,10800,1678.32,9121.68
23-12-2022,Hassan Bailey Sr.,BRUMA PREMIUM CTC TEA ,LXM/1203/2022-23,LXM/CST/108,LXM/PDT/28,24ABGPH2301P168,12,0,0,0,0
23-12-2022,Citlalli Heaney,FORMUULAA AC ,LXM/1204/2022-23,LXM/CST/5,LXM/PDT/13,24AQNPK1266H180,12,900,10800,1643.76,9156.24
23-12-2022,Citlalli Heaney,BRUMA PREMIUM CTC TEA ,LXM/1205/2022-23,LXM/CST/5,LXM/PDT/28,24AQNPK1266H180,3,0,0,0,0
23-12-2022,Mr. Piper Adams,FORMUULAA AC ,LXM/1206/2022-23,LXM/CST/131,LXM/PDT/13,24AYOPR3473C189,12,900,10800,1643.76,9156.24
23-12-2022,Mr. Piper Adams,BRUMA PREMIUM CTC TEA ,LXM/1207/2022-23,LXM/CST/131,LXM/PDT/28,24AYOPR3473C189,3,0,0,0,0
23-12-2022,Dr. Crystal Thiel,FORMUULAA AC ,LXM/1208/2022-23,LXM/CST/136,LXM/PDT/13,24ADGPP4626D123,120,900,108000,16437.6,91562.4
23-12-2022,Miss Noemy Kutch,FORMUULAA AC ,LXM/1209/2022-23,LXM/CST/10,LXM/PDT/13,23AHWPB4866F151,60,900,54000,8218.8,45781.2
23-12-2022,Miss Noemy Kutch,BRUMA PREMIUM CTC TEA ,LXM/1210/2022-23,LXM/CST/10,LXM/PDT/28,23AHWPB4866F151,15,0,0,0,0
23-12-2022,Claudia Crist,HY.CHILLI ISSHA 1712,LXM/1211/2022-23,LXM/CST/2,LXM/PDT/5,23AHWPB1707F138,0.05,34000,1700,571.71,1128.29
23-12-2022,Felix Farrell,HY. OKRA F1 SHONNALIKA ,LXM/1212/2022-23,LXM/CST/65,LXM/PDT/15,24ABIPP7315C121,1,1848,1848,503.58,1344.42
23-12-2022,Alice Douglas,CHILLI- F1- GGIRNNAR ,LXM/1213/2022-23,LXM/CST/125,LXM/PDT/1,23ABZPM3495J177,0.3,35000,10500,8212.05,2287.95
23-12-2022,Stella Becker,CHILLI - F1 NISHA ,LXM/1214/2022-23,LXM/CST/17,LXM/PDT/3,23AMKPL9775R136,0.3,34500,10350,5563.125,4786.875
24-12-2022,Miss Enos OKon,PRATIKKAAR ,LXM/1215/2022-23,LXM/CST/14,LXM/PDT/29,23AHQPP7479D141,0.3,3450,1035,359.352,675.648
24-12-2022,Miss Enos OKon,NAANO BLOOM ,LXM/1216/2022-23,LXM/CST/14,LXM/PDT/32,23AHQPP7479D141,0.015,68000,1020,348.534,671.466
24-12-2022,Jannie Ebert,CHILLI - F1 NISHA ,LXM/1217/2022-23,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,0.5,34000,17000,9001.5,7998.5
26-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1218/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,1.25,1142.86,1428.58,171.143884,1257.436116
26-12-2022,Maddison OConner,BRUMA PREMIUM CTC TEA ,LXM/1219/2022-23,LXM/CST/45,LXM/PDT/28,24AMMPP1505K155,0.25,0,0,0,0
26-12-2022,Ransom King MD,FORMUULAA AC ,LXM/1220/2022-23,LXM/CST/121,LXM/PDT/13,23ABSPP1847C161,24,875,21000,3286.5,17713.5
26-12-2022,Ransom King MD,BRUMA PREMIUM CTC TEA ,LXM/1221/2022-23,LXM/CST/121,LXM/PDT/28,23ABSPP1847C161,6,0,0,0,0
26-12-2022,Maddison Moen,FORMUULAA AC ,LXM/1222/2022-23,LXM/CST/30,LXM/PDT/13,24ASAPS9127P120,24,900,21600,3287.52,18312.48
26-12-2022,Maddison Moen,BRUMA PREMIUM CTC TEA ,LXM/1223/2022-23,LXM/CST/30,LXM/PDT/28,24ASAPS9127P120,6,0,0,0,0
26-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1224/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,2.5,952.38,2380.96,342.382048,2038.577952
26-12-2022,Mrs. Zetta Kunze,HY.WATER MELON BLACK SWEETTYY 110 ,LXM/1225/2022-23,LXM/CST/69,LXM/PDT/30,24AADCK7637P124,0.15,25000,3750,1734.375,2015.625
26-12-2022,Mrs. Zetta Kunze,HYB. SWEET MELON SHIVVA 29 ,LXM/1226/2022-23,LXM/CST/69,LXM/PDT/38,24AADCK7637P124,0.15,19500,2925,1352.8125,1572.1875
26-12-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/1227/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,1,34000,34000,18550.4,15449.6
26-12-2022,Maddison OConner,CHILLI - F1 NISHA ,LXM/1228/2022-23,LXM/CST/45,LXM/PDT/3,24AMMPP1505K155,0.02,40000,800,360.08,439.92
27-12-2022,Miss Bianka Casper,FORMUULAA AC ,LXM/1229/2022-23,LXM/CST/50,LXM/PDT/13,24AABFU2432A133,24,875,21000,3286.5,17713.5
27-12-2022,Miss Bianka Casper,BRUMA PREMIUM CTC TEA ,LXM/1230/2022-23,LXM/CST/50,LXM/PDT/28,24AABFU2432A133,6,0,0,0,0
27-12-2022,Orion Stiedemann,FORMUULAA AC ,LXM/1231/2022-23,LXM/CST/4,LXM/PDT/13,24AJGPP9575E267,24,875,21000,3286.5,17713.5
27-12-2022,Orion Stiedemann,BRUMA PREMIUM CTC TEA ,LXM/1232/2022-23,LXM/CST/4,LXM/PDT/28,24AJGPP9575E267,6,0,0,0,0
27-12-2022,Ms. Giovani Yost,CHILLI - F1 NISHA ,LXM/1233/2022-23,LXM/CST/147,LXM/PDT/3,24AAMFP6029C196,0.15,35000,5250,2700.6,2549.4
27-12-2022,Meagan Dach,CHILLI - F1 NISHA ,LXM/1234/2022-23,LXM/CST/57,LXM/PDT/3,24ASAPS4721P148,0.1,34000,3400,1800.3,1599.7
28-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1235/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,0.25,1140,285,171.969,113.031
28-12-2022,Maddison OConner,STOP VIRRUS ,LXM/1236/2022-23,LXM/CST/45,LXM/PDT/9,24AMMPP1505K155,1,572.14,572.14,345.229276,226.910724
28-12-2022,Mrs. Eva Aufderhar,PRATIKKAAR ,LXM/1237/2022-23,LXM/CST/35,LXM/PDT/29,24AACFA8081J167,10,3450,34500,11974.95,22525.05
28-12-2022,Melyna Bergstrom,FORMUULAA AC ,LXM/1238/2022-23,LXM/CST/28,LXM/PDT/13,24AIRPP8798M155,24,875,21000,3286.5,17713.5
28-12-2022,Melyna Bergstrom,BRUMA PREMIUM CTC TEA ,LXM/1239/2022-23,LXM/CST/28,LXM/PDT/28,24AIRPP8798M155,6,0,0,0,0
28-12-2022,Rosalyn Sawayn,FORMUULAA AC ,LXM/1240/2022-23,LXM/CST/155,LXM/PDT/13,24AAHFV8202Q155,5.25,900,4725,1134,3591
28-12-2022,Rosalyn Sawayn,NAANO BLOOM ,LXM/1241/2022-23,LXM/CST/155,LXM/PDT/32,24AAHFV8202Q155,0.06,68000,4080,979.2,3100.8
28-12-2022,Maddison OConner,BITTER GOURD F1 AKHILESSHH ,LXM/1242/2022-23,LXM/CST/45,LXM/PDT/7,24AMMPP1505K155,0.2,9000,1800,782.28,1017.72
28-12-2022,Stella Becker,HYB.WATER MELON SHRI-67 ,LXM/1243/2022-23,LXM/CST/17,LXM/PDT/37,23AMKPL9775R136,1,22500,22500,9308.25,13191.75
28-12-2022,Elda Bernier,HY. OKRA F1 SHONNALIKA ,LXM/1244/2022-23,LXM/CST/33,LXM/PDT/15,24ACGPM7802C178,0.25,1848,462,116.7936,345.2064
29-12-2022,Dr. Crystal Thiel,FORMUULAA AC ,LXM/1245/2022-23,LXM/CST/136,LXM/PDT/13,24ADGPP4626D123,240,900,216000,32875.2,183124.8
29-12-2022,Dr. Crystal Thiel,BRUMA PREMIUM CTC TEA ,LXM/1246/2022-23,LXM/CST/136,LXM/PDT/28,24ADGPP4626D123,30,0,0,0,0
29-12-2022,Dr. Crystal Thiel,BRUMA PREMIUM CTC TEA ,LXM/1247/2022-23,LXM/CST/136,LXM/PDT/28,24ADGPP4626D123,60,0,0,0,0
29-12-2022,Mr. Piper Adams,FORMUULAA AC ,LXM/1248/2022-23,LXM/CST/131,LXM/PDT/13,24AYOPR3473C189,12,900,10800,1643.76,9156.24
29-12-2022,Mr. Piper Adams,BRUMA PREMIUM CTC TEA ,LXM/1249/2022-23,LXM/CST/131,LXM/PDT/28,24AYOPR3473C189,3,0,0,0,0
29-12-2022,Hermina Abshire,FORMUULAA AC ,LXM/1250/2022-23,LXM/CST/62,LXM/PDT/13,24ADGPP7985D183,12,900,10800,1643.76,9156.24
29-12-2022,Hermina Abshire,BRUMA PREMIUM CTC TEA ,LXM/1251/2022-23,LXM/CST/62,LXM/PDT/28,24ADGPP7985D183,3,0,0,0,0
29-12-2022,Melody Stoltenberg,STOP VIRRUS ,LXM/1252/2022-23,LXM/CST/115,LXM/PDT/9,24ADGPP1327D110,10,713,7130,4523.985,2606.015
29-12-2022,Melody Stoltenberg,STOP VIRRUS ,LXM/1253/2022-23,LXM/CST/115,LXM/PDT/9,24ADGPP1327D110,5,735,3675,2331.7875,1343.2125
29-12-2022,Mrs. Eva Aufderhar,STOP VIRRUS ,LXM/1254/2022-23,LXM/CST/35,LXM/PDT/9,24AACFA8081J167,10,680,6800,4841.6,1958.4
29-12-2022,Mrs. Eva Aufderhar,STOP VIRRUS ,LXM/1255/2022-23,LXM/CST/35,LXM/PDT/9,24AACFA8081J167,10,713,7130,5076.56,2053.44
29-12-2022,Eldred Murazik,FORMUULAA AC ,LXM/1256/2022-23,LXM/CST/138,LXM/PDT/13,24AYOPR2781C187,12,900,10800,1643.76,9156.24
29-12-2022,Eldred Murazik,BRUMA PREMIUM CTC TEA ,LXM/1257/2022-23,LXM/CST/138,LXM/PDT/28,24AYOPR2781C187,3,0,0,0,0
30-12-2022,Maddison Moen,FORMUULAA AC ,LXM/1258/2022-23,LXM/CST/30,LXM/PDT/13,24ASAPS9127P120,24,900,21600,3287.52,18312.48
30-12-2022,Maddison Moen,BRUMA PREMIUM CTC TEA ,LXM/1259/2022-23,LXM/CST/30,LXM/PDT/28,24ASAPS9127P120,6,0,0,0,0
30-12-2022,Juvenal Kihn,HY. OKRA F1 SHONNALIKA ,LXM/1260/2022-23,LXM/CST/15,LXM/PDT/15,23AMKPL9171R135,7.5,1600,12000,3776.4,8223.6
30-12-2022,Mariela Corkery DDS,HYB.WATER MELON SHRI-67 ,LXM/1261/2022-23,LXM/CST/32,LXM/PDT/37,24ASAPS5023P142,1,22500,22500,9600.75,12899.25
30-12-2022,Mariela Corkery DDS,CHILLI - F1 NISHA ,LXM/1262/2022-23,LXM/CST/32,LXM/PDT/3,24ASAPS5023P142,0.1,34500,3450,1472.115,1977.885
30-12-2022,Mariela Corkery DDS,HYB.BRINJAL ANAND-23,LXM/1263/2022-23,LXM/CST/32,LXM/PDT/6,24ASAPS5023P142,0.1,8500,850,362.695,487.305
31-12-2022,Mrs. Osvaldo Shanahan,FORMUULAA AC ,LXM/1264/2022-23,LXM/CST/113,LXM/PDT/13,24AAMFA4199A165,24,900,21600,3287.52,18312.48
31-12-2022,Mrs. Osvaldo Shanahan,BRUMA PREMIUM CTC TEA ,LXM/1265/2022-23,LXM/CST/113,LXM/PDT/28,24AAMFA4199A165,6,0,0,0,0
31-12-2022,Elroy Harris,FORMUULAA AC ,LXM/1266/2022-23,LXM/CST/24,LXM/PDT/13,24BBLPC6912E194,24,900,21600,3287.52,18312.48
31-12-2022,Elroy Harris,BRUMA PREMIUM CTC TEA ,LXM/1267/2022-23,LXM/CST/24,LXM/PDT/28,24BBLPC6912E194,6,0,0,0,0
31-12-2022,Maddison OConner,FORMUULAA AC ,LXM/1268/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,2.5,952.38,2380.96,342.382048,2038.577952
31-12-2022,Harold Wolf V,CLUSTER BEAN - PUNAM 151 ,LXM/1269/2022-23,LXM/CST/100,LXM/PDT/17,24AJGPP6027E298,5,360,1800,936,864
31-12-2022,Harold Wolf V,RESEARCH- COWPEA RANI-218 ,LXM/1270/2022-23,LXM/CST/100,LXM/PDT/8,24AJGPP6027E298,5,260,1300,676,624
31-12-2022,Juvenal Kihn,CLUSTER BEAN - PUNAM 151 ,LXM/1271/2022-23,LXM/CST/15,LXM/PDT/17,23AMKPL9171R135,5,360,1800,936,864
31-12-2022,Juvenal Kihn,RESEARCH- COWPEA RANI-218 ,LXM/1272/2022-23,LXM/CST/15,LXM/PDT/8,23AMKPL9171R135,5,260,1300,676,624
31-12-2022,Juvenal Kihn,HY. OKRA F1 SHONNALIKA ,LXM/1273/2022-23,LXM/CST/15,LXM/PDT/15,23AMKPL9171R135,2.5,1600,4000,1275.6,2724.4
31-12-2022,Mariela Corkery DDS,BITTER GOURD F1 AKHILESSHH ,LXM/1274/2022-23,LXM/CST/32,LXM/PDT/7,24ASAPS5023P142,0.5,7500,3750,1961.625,1788.375
02-01-2023,Kenyatta Flatley,FORMUULAA AC ,LXM/1275/2022-23,LXM/CST/64,LXM/PDT/13,24ASAPS8220P130,24,900,21600,3287.52,18312.48
02-01-2023,Kenyatta Flatley,BRUMA PREMIUM CTC TEA ,LXM/1276/2022-23,LXM/CST/64,LXM/PDT/28,24ASAPS8220P130,6,0,0,0,0
02-01-2023,Alek Prosacco,FORMUULAA AC ,LXM/1277/2022-23,LXM/CST/26,LXM/PDT/13,24ACGPM4876C185,24,900,21600,3287.52,18312.48
02-01-2023,Alek Prosacco,BRUMA PREMIUM CTC TEA ,LXM/1278/2022-23,LXM/CST/26,LXM/PDT/28,24ACGPM4876C185,6,0,0,0,0
02-01-2023,Jaquan Moore,FORMUULAA AC ,LXM/1279/2022-23,LXM/CST/141,LXM/PDT/13,24AEIPA6652F153,12,900,10800,1643.76,9156.24
02-01-2023,Jaquan Moore,BRUMA PREMIUM CTC TEA ,LXM/1280/2022-23,LXM/CST/141,LXM/PDT/28,24AEIPA6652F153,3,0,0,0,0
02-01-2023,Kadin Kovacek,FORMUULAA AC ,LXM/1281/2022-23,LXM/CST/140,LXM/PDT/13,24AACFA5445J160,24,900,21600,3287.52,18312.48
02-01-2023,Kadin Kovacek,BRUMA PREMIUM CTC TEA ,LXM/1282/2022-23,LXM/CST/140,LXM/PDT/28,24AACFA5445J160,6,0,0,0,0
02-01-2023,Meagan Dach,NAANO BLOOM ,LXM/1283/2022-23,LXM/CST/57,LXM/PDT/32,24ASAPS4721P148,0.005,66668,333.34,116.16899,217.17101
